TALLER_ENTRY_ID,TALLER_TITLE,TALLER_URL,MEMBER_ID,MEMBER_SCREEN_NAME,MEMBER_EMAIL,MEMBER_URL,FORMULARIO_ENTRY_ID,FORMULARIO_URL,FORMULARIO_STATUS,FORMULARIO_ENTRY_DATE,PREGUNTAS - RESPUESTAS
ENTRY-12527,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/5,MEM-110003,Raúl Brito,raul.brito.demo10003@gmail.com,http://comunidad.deficitcero.cl/u/59671,FORM-12527,http://forms.deficitcero.cl/f/910,completado,2025-05-19,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12528,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/7,MEM-148925,Yasna Bustamante,yasna.bustamante.demo48925@hotmail.com,http://comunidad.deficitcero.cl/u/94549,FORM-12528,http://forms.deficitcero.cl/f/492,completado,2025-04-13,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12529,Asamblea Informativa DS49,http://deficitcero.cl/talleres/2,MEM-146669,Celia Bustos,celia.bustos.demo46669@hotmail.com,http://comunidad.deficitcero.cl/u/88570,FORM-12529,http://forms.deficitcero.cl/f/725,completado,2026-03-30,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12530,Asamblea Informativa DS49,http://deficitcero.cl/talleres/1,MEM-125757,Edward Naranjo,edward.naranjo.demo25757@gmail.com,http://comunidad.deficitcero.cl/u/68745,FORM-12530,http://forms.deficitcero.cl/f/459,completado,2025-05-04,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12531,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/8,MEM-149669,Florentino Jofré,florentino.jofre.demo49669@hotmail.com,http://comunidad.deficitcero.cl/u/49628,FORM-12531,http://forms.deficitcero.cl/f/489,completado,2024-10-28,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12532,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/6,MEM-112393,Camila Cruz,camila.cruz.demo12393@hotmail.com,http://comunidad.deficitcero.cl/u/29152,FORM-12532,http://forms.deficitcero.cl/f/700,completado,2024-02-09,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12533,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/4,MEM-146410,Hugo Melo,hugo.melo.demo46410@hotmail.com,http://comunidad.deficitcero.cl/u/90121,FORM-12533,http://forms.deficitcero.cl/f/552,completado,2025-05-05,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12534,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/7,MEM-142426,José Valenzuela,jose.valenzuela.demo42426@yahoo.com,http://comunidad.deficitcero.cl/u/3917,FORM-12534,http://forms.deficitcero.cl/f/581,completado,2024-10-03,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12535,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/3,MEM-100454,Génesis Moraga,genesis.moraga.demo454@outlook.com,http://comunidad.deficitcero.cl/u/35203,FORM-12535,http://forms.deficitcero.cl/f/397,pendiente,2025-11-06,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12536,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/4,MEM-103010,Daniel Parra,daniel.parra.demo3010@gmail.com,http://comunidad.deficitcero.cl/u/34549,FORM-12536,http://forms.deficitcero.cl/f/733,completado,2025-12-14,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12537,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/5,MEM-105331,Daniel Sepúlveda,daniel.sepulveda.demo5331@outlook.com,http://comunidad.deficitcero.cl/u/62793,FORM-12537,http://forms.deficitcero.cl/f/435,completado,2026-03-14,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12538,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/8,MEM-107845,Camila Molina,camila.molina.demo7845@hotmail.com,http://comunidad.deficitcero.cl/u/23403,FORM-12538,http://forms.deficitcero.cl/f/445,completado,2025-03-05,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12539,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/1,MEM-117185,Laura Rojas,laura.rojas.demo17185@gmail.com,http://comunidad.deficitcero.cl/u/24079,FORM-12539,http://forms.deficitcero.cl/f/424,completado,2025-07-20,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12540,Taller de Educación Financiera,http://deficitcero.cl/talleres/7,MEM-139230,Sandro Candia,sandro.candia.demo39230@hotmail.com,http://comunidad.deficitcero.cl/u/1301,FORM-12540,http://forms.deficitcero.cl/f/300,completado,2026-03-14,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12541,Taller de Educación Financiera,http://deficitcero.cl/talleres/7,MEM-101009,Eugenio Acevedo,eugenio.acevedo.demo1009@outlook.com,http://comunidad.deficitcero.cl/u/68946,FORM-12541,http://forms.deficitcero.cl/f/264,completado,2024-09-10,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12542,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/3,MEM-118124,Virginia Quiroga,virginia.quiroga.demo18124@yahoo.com,http://comunidad.deficitcero.cl/u/57904,FORM-12542,http://forms.deficitcero.cl/f/372,completado,2024-11-18,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12543,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/6,MEM-141990,Gabriela Henríquez,gabriela.henriquez.demo41990@outlook.com,http://comunidad.deficitcero.cl/u/53124,FORM-12543,http://forms.deficitcero.cl/f/628,completado,2025-06-26,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12544,Taller de Educación Financiera,http://deficitcero.cl/talleres/6,MEM-127940,Sergio Cruz,sergio.cruz.demo27940@gmail.com,http://comunidad.deficitcero.cl/u/30665,FORM-12544,http://forms.deficitcero.cl/f/599,completado,2024-05-09,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12545,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/3,MEM-121112,Silvia Muñoz,silvia.munoz.demo21112@hotmail.com,http://comunidad.deficitcero.cl/u/10013,FORM-12545,http://forms.deficitcero.cl/f/370,completado,2025-01-24,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12546,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/6,MEM-148917,Catalina Romero,catalina.romero.demo48917@hotmail.com,http://comunidad.deficitcero.cl/u/4751,FORM-12546,http://forms.deficitcero.cl/f/490,completado,2025-07-24,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12547,Taller de Educación Financiera,http://deficitcero.cl/talleres/2,MEM-108900,Claudia Guerrero,claudia.guerrero.demo8900@gmail.com,http://comunidad.deficitcero.cl/u/6383,FORM-12547,http://forms.deficitcero.cl/f/738,completado,2025-06-17,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12548,Asamblea Informativa DS49,http://deficitcero.cl/talleres/8,MEM-139058,Jorge Salazar,jorge.salazar.demo39058@gmail.com,http://comunidad.deficitcero.cl/u/87166,FORM-12548,http://forms.deficitcero.cl/f/396,pendiente,2026-01-09,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12549,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/2,MEM-104887,José Cornejo,jose.cornejo.demo4887@gmail.com,http://comunidad.deficitcero.cl/u/58857,FORM-12549,http://forms.deficitcero.cl/f/625,completado,2024-08-17,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12550,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/3,MEM-107674,Zulema González,zulema.gonzalez.demo7674@yahoo.com,http://comunidad.deficitcero.cl/u/64305,FORM-12550,http://forms.deficitcero.cl/f/484,pendiente,2025-02-02,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12551,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/2,MEM-116639,Pedro Cabello,pedro.cabello.demo16639@outlook.com,http://comunidad.deficitcero.cl/u/5695,FORM-12551,http://forms.deficitcero.cl/f/760,completado,2026-01-17,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12552,Taller de Educación Financiera,http://deficitcero.cl/talleres/7,MEM-105101,Sebastián Cortés,sebastian.cortes.demo5101@outlook.com,http://comunidad.deficitcero.cl/u/62997,FORM-12552,http://forms.deficitcero.cl/f/820,completado,2026-04-26,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12553,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/1,MEM-110902,María Díaz,maria.diaz.demo10902@yahoo.com,http://comunidad.deficitcero.cl/u/87384,FORM-12553,http://forms.deficitcero.cl/f/481,completado,2025-09-13,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12554,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/7,MEM-111129,Raúl Elgueta,raul.elgueta.demo11129@gmail.com,http://comunidad.deficitcero.cl/u/49015,FORM-12554,http://forms.deficitcero.cl/f/305,completado,2025-01-22,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12555,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/7,MEM-147571,Cristina Cid,cristina.cid.demo47571@hotmail.com,http://comunidad.deficitcero.cl/u/31237,FORM-12555,http://forms.deficitcero.cl/f/589,completado,2025-10-23,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12556,Taller de Educación Financiera,http://deficitcero.cl/talleres/3,MEM-101409,María Catalán,maria.catalan.demo1409@yahoo.com,http://comunidad.deficitcero.cl/u/49241,FORM-12556,http://forms.deficitcero.cl/f/905,completado,2025-08-17,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12557,Asamblea Informativa DS49,http://deficitcero.cl/talleres/3,MEM-113870,Renato Oliva,renato.oliva.demo13870@outlook.com,http://comunidad.deficitcero.cl/u/83166,FORM-12557,http://forms.deficitcero.cl/f/644,pendiente,2025-03-29,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12558,Taller de Educación Financiera,http://deficitcero.cl/talleres/7,MEM-112275,María Belmar,maria.belmar.demo12275@hotmail.com,http://comunidad.deficitcero.cl/u/41315,FORM-12558,http://forms.deficitcero.cl/f/496,pendiente,2025-04-21,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12559,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/7,MEM-105220,Luis Tapia,luis.tapia.demo5220@yahoo.com,http://comunidad.deficitcero.cl/u/22898,FORM-12559,http://forms.deficitcero.cl/f/697,completado,2026-01-12,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12560,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/8,MEM-138327,Edward Leiva,edward.leiva.demo38327@yahoo.com,http://comunidad.deficitcero.cl/u/59415,FORM-12560,http://forms.deficitcero.cl/f/293,completado,2024-09-23,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12561,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/4,MEM-134119,Juan Garrido,juan.garrido.demo34119@gmail.com,http://comunidad.deficitcero.cl/u/61604,FORM-12561,http://forms.deficitcero.cl/f/228,completado,2024-01-30,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12562,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/4,MEM-113152,Cristofer Catalán,cristofer.catalan.demo13152@yahoo.com,http://comunidad.deficitcero.cl/u/60261,FORM-12562,http://forms.deficitcero.cl/f/173,completado,2024-01-20,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12563,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/2,MEM-109565,Alfonso Angulo,alfonso.angulo.demo9565@yahoo.com,http://comunidad.deficitcero.cl/u/86073,FORM-12563,http://forms.deficitcero.cl/f/650,completado,2025-12-18,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12564,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/6,MEM-108606,Aníbal Martinez,anibal.martinez.demo8606@outlook.com,http://comunidad.deficitcero.cl/u/69376,FORM-12564,http://forms.deficitcero.cl/f/710,completado,2025-02-27,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12565,Taller de Educación Financiera,http://deficitcero.cl/talleres/1,MEM-149787,Lukas Toledo,lukas.toledo.demo49787@yahoo.com,http://comunidad.deficitcero.cl/u/19550,FORM-12565,http://forms.deficitcero.cl/f/531,completado,2024-12-07,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12566,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/6,MEM-119055,Fabiana Mora,fabiana.mora.demo19055@gmail.com,http://comunidad.deficitcero.cl/u/34508,FORM-12566,http://forms.deficitcero.cl/f/171,pendiente,2024-08-10,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12567,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/5,MEM-111559,Inés Hernández,ines.hernandez.demo11559@outlook.com,http://comunidad.deficitcero.cl/u/17610,FORM-12567,http://forms.deficitcero.cl/f/682,completado,2025-01-12,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12568,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/4,MEM-143345,Miguel Sepúlveda,miguel.sepulveda.demo43345@gmail.com,http://comunidad.deficitcero.cl/u/14795,FORM-12568,http://forms.deficitcero.cl/f/579,completado,2024-02-11,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12569,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/8,MEM-139700,Karina Navarrete,karina.navarrete.demo39700@outlook.com,http://comunidad.deficitcero.cl/u/90520,FORM-12569,http://forms.deficitcero.cl/f/861,completado,2025-03-17,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12570,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/3,MEM-112465,Eugenio García,eugenio.garcia.demo12465@hotmail.com,http://comunidad.deficitcero.cl/u/93012,FORM-12570,http://forms.deficitcero.cl/f/795,completado,2024-01-04,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12571,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/6,MEM-139485,Javiera Rojas,javiera.rojas.demo39485@yahoo.com,http://comunidad.deficitcero.cl/u/75637,FORM-12571,http://forms.deficitcero.cl/f/954,pendiente,2025-06-17,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12572,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/2,MEM-151950,Francisco Carmona,francisco.carmona.demo51950@hotmail.com,http://comunidad.deficitcero.cl/u/32267,FORM-12572,http://forms.deficitcero.cl/f/768,completado,2025-06-12,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12573,Webinar: Cómo Postular al Subsidio Habitacional,http://deficitcero.cl/talleres/2,MEM-108149,Eric Letelier,eric.letelier.demo8149@hotmail.com,http://comunidad.deficitcero.cl/u/40796,FORM-12573,http://forms.deficitcero.cl/f/929,completado,2026-04-03,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12574,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/2,MEM-100746,Paula Labra,paula.labra.demo746@yahoo.com,http://comunidad.deficitcero.cl/u/77731,FORM-12574,http://forms.deficitcero.cl/f/548,completado,2024-01-12,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12575,Taller Ahorro y Subsidio Habitacional,http://deficitcero.cl/talleres/2,MEM-110858,Rolando Cárdenas,rolando.cardenas.demo10858@gmail.com,http://comunidad.deficitcero.cl/u/72224,FORM-12575,http://forms.deficitcero.cl/f/435,pendiente,2025-06-06,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12576,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/1,MEM-144669,Giovanna Ampuero,giovanna.ampuero.demo44669@yahoo.com,http://comunidad.deficitcero.cl/u/30049,FORM-12576,http://forms.deficitcero.cl/f/764,pendiente,2026-03-06,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12577,Taller de Educación Financiera,http://deficitcero.cl/talleres/8,MEM-110806,Rosario Toledo,rosario.toledo.demo10806@gmail.com,http://comunidad.deficitcero.cl/u/52946,FORM-12577,http://forms.deficitcero.cl/f/397,completado,2026-04-09,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12578,Taller de Educación Financiera,http://deficitcero.cl/talleres/2,MEM-118027,Mirko San Martín,mirko.san martin.demo18027@hotmail.com,http://comunidad.deficitcero.cl/u/88849,FORM-12578,http://forms.deficitcero.cl/f/470,pendiente,2024-12-02,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12579,Taller de Educación Financiera,http://deficitcero.cl/talleres/6,MEM-100712,Daniela Salazar,daniela.salazar.demo712@hotmail.com,http://comunidad.deficitcero.cl/u/48793,FORM-12579,http://forms.deficitcero.cl/f/608,pendiente,2024-03-15,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12580,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/1,MEM-119086,Luis Ojeda,luis.ojeda.demo19086@outlook.com,http://comunidad.deficitcero.cl/u/17949,FORM-12580,http://forms.deficitcero.cl/f/291,pendiente,2024-08-05,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12581,Asamblea Informativa DS49,http://deficitcero.cl/talleres/4,MEM-106160,Emilio González,emilio.gonzalez.demo6160@hotmail.com,http://comunidad.deficitcero.cl/u/65628,FORM-12581,http://forms.deficitcero.cl/f/660,completado,2025-07-05,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12582,Taller Subsidio Sectores Medios DS.01,http://deficitcero.cl/talleres/8,MEM-131487,Federico Alvarado,federico.alvarado.demo31487@outlook.com,http://comunidad.deficitcero.cl/u/98681,FORM-12582,http://forms.deficitcero.cl/f/554,completado,2024-02-04,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12583,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/4,MEM-110314,René Mancilla,rene.mancilla.demo10314@outlook.com,http://comunidad.deficitcero.cl/u/91294,FORM-12583,http://forms.deficitcero.cl/f/872,completado,2026-02-22,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12584,Jornada Comités de Vivienda - Región Metropolitana,http://deficitcero.cl/talleres/8,MEM-131653,Ana Montecinos,ana.montecinos.demo31653@yahoo.com,http://comunidad.deficitcero.cl/u/31766,FORM-12584,http://forms.deficitcero.cl/f/929,completado,2025-08-22,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
ENTRY-12585,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/6,MEM-108245,María Cartes,maria.cartes.demo8245@gmail.com,http://comunidad.deficitcero.cl/u/23176,FORM-12585,http://forms.deficitcero.cl/f/646,completado,2024-10-25,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12586,Charla: Déficit Habitacional en Chile,http://deficitcero.cl/talleres/7,MEM-103724,Santino López,santino.lopez.demo3724@yahoo.com,http://comunidad.deficitcero.cl/u/81678,FORM-12586,http://forms.deficitcero.cl/f/736,completado,2025-03-29,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12587,Asamblea Informativa DS49,http://deficitcero.cl/talleres/7,MEM-114820,Juan Barra,juan.barra.demo14820@hotmail.com,http://comunidad.deficitcero.cl/u/74035,FORM-12587,http://forms.deficitcero.cl/f/326,completado,2025-05-11,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""No""}"
ENTRY-12588,Taller de Postulación DS19 - Mayo 2026,http://deficitcero.cl/talleres/1,MEM-115799,Patricio Ahumada,patricio.ahumada.demo15799@yahoo.com,http://comunidad.deficitcero.cl/u/68378,FORM-12588,http://forms.deficitcero.cl/f/555,completado,2024-11-27,"{""pregunta_1"": ""respuesta"", ""asistira_presencial"": ""S\u00ed""}"
