TALLER_ENTRY_ID,TALLER_TITLE,FECHA_TALLER,MEMBER_EMAIL,MEMBER_SCREEN_NAME
T-1058,Webinar: Cómo Postular al Subsidio Habitacional,01/02/2024,raul.rocha.demo51317@gmail.com,Raúl Rocha
T-1054,Taller de Postulación DS19 - Mayo 2026,07/02/2024,sara.jara.demo20755@outlook.com,Sara Jara
T-1036,Taller Ahorro y Subsidio Habitacional,11/10/2025,manuel.gutierrez.demo24358@hotmail.com,Manuel Gutiérrez
T-1051,Webinar: Cómo Postular al Subsidio Habitacional,25/01/2025,carolina.munoz.demo49888@yahoo.com,Carolina Muñoz
T-1004,Charla: Déficit Habitacional en Chile,23/06/2023,sergio.garcia.demo16908@yahoo.com,Sergio García
T-1049,Webinar: Cómo Postular al Subsidio Habitacional,10/07/2023,dylan.zamora.demo41923@yahoo.com,Dylan Zamora
T-1005,Webinar: Cómo Postular al Subsidio Habitacional,31/07/2025,rafael.burgos.demo28@outlook.com,Rafael Burgos
T-1023,Webinar: Cómo Postular al Subsidio Habitacional,06/03/2026,joaquin.pena.demo39429@gmail.com,Joaquín Peña
T-1021,Webinar: Cómo Postular al Subsidio Habitacional,26/02/2025,jose.diaz.demo32916@gmail.com,José Díaz
T-1052,Jornada Comités de Vivienda - Región Metropolitana,22/03/2023,cristina.rojas.demo16285@gmail.com,Cristina Rojas
T-1027,Asamblea Informativa DS49,30/11/2024,dylan.caceres.demo12605@gmail.com,Dylan Cáceres
T-1030,Taller de Postulación DS19 - Mayo 2026,04/12/2023,virginia.cid.demo859@yahoo.com,Virginia Cid
T-1038,Asamblea Informativa DS49,30/09/2023,florencia.iturra.demo41072@outlook.com,Florencia Iturra
T-1024,Asamblea Informativa DS49,13/06/2024,luisa.tapia.demo13014@outlook.com,Luisa Tapia
T-1015,Jornada Comités de Vivienda - Región Metropolitana,12/08/2024,raul.morales.demo8885@gmail.com,Raúl Morales
T-1053,Webinar: Cómo Postular al Subsidio Habitacional,21/07/2023,paulina.barria.demo27901@outlook.com,Paulina Barría
T-1047,Taller Subsidio Sectores Medios DS.01,19/11/2024,matilde.torres.demo22935@outlook.com,Matilde Torres
T-1045,Taller de Postulación DS19 - Mayo 2026,24/03/2026,cristian.munoz.demo29219@hotmail.com,Cristian Muñoz
T-1021,Taller de Educación Financiera,10/05/2025,paula.moya.demo6621@outlook.com,Paula Moya
T-1037,Taller Subsidio Sectores Medios DS.01,09/05/2025,bastian.reyes.demo7187@outlook.com,Bastián Reyes
T-1015,Webinar: Cómo Postular al Subsidio Habitacional,26/04/2024,carmen.becerra.demo34995@hotmail.com,Carmen Becerra
T-1055,Jornada Comités de Vivienda - Región Metropolitana,13/08/2025,fabian.galaz.demo48470@hotmail.com,Fabián Galaz
T-1011,Taller Subsidio Sectores Medios DS.01,09/07/2023,katherine.carvajal.demo50938@yahoo.com,Katherine Carvajal
T-1041,Jornada Comités de Vivienda - Región Metropolitana,01/02/2026,jesus.tapia.demo37538@yahoo.com,Jesus Tapia
T-1056,Webinar: Cómo Postular al Subsidio Habitacional,22/09/2024,luciano.vega.demo21168@yahoo.com,Luciano Vega
T-1013,Taller Ahorro y Subsidio Habitacional,24/08/2025,ronny.sierra.demo35120@outlook.com,Ronny Sierra
T-1044,Taller Ahorro y Subsidio Habitacional,24/02/2026,isabel.herrera.demo49583@yahoo.com,Isabel Herrera
T-1012,Asamblea Informativa DS49,12/11/2024,daniel.campos.demo43962@hotmail.com,Daniel Campos
T-1045,Jornada Comités de Vivienda - Región Metropolitana,10/11/2024,matias.lizama.demo36480@hotmail.com,Matías Lizama
T-1026,Charla: Déficit Habitacional en Chile,06/12/2024,leontina.caceres.demo27247@gmail.com,Leontina Cáceres
T-1005,Jornada Comités de Vivienda - Región Metropolitana,04/06/2023,nathaly.barraza.demo23867@hotmail.com,Nathaly Barraza
T-1054,Taller Ahorro y Subsidio Habitacional,23/04/2025,florencia.neira.demo1184@hotmail.com,Florencia Neira
T-1004,Taller de Educación Financiera,16/05/2026,pablo.gonzalez.demo23736@outlook.com,Pablo González
T-1021,Webinar: Cómo Postular al Subsidio Habitacional,01/03/2023,christopher.cisterna.demo34664@gmail.com,Christopher Cisterna
T-1042,Webinar: Cómo Postular al Subsidio Habitacional,22/10/2024,federico.duran.demo28905@outlook.com,Federico Durán
T-1020,Jornada Comités de Vivienda - Región Metropolitana,24/06/2024,christian.silva.demo27878@outlook.com,Christian Silva
T-1023,Taller de Educación Financiera,18/11/2023,karla.silva.demo3058@gmail.com,Karla Silva
T-1046,Taller de Postulación DS19 - Mayo 2026,16/02/2024,isaac.maturana.demo28340@yahoo.com,Isaac Maturana
T-1042,Taller de Educación Financiera,22/04/2026,johan.campos.demo21038@yahoo.com,Johan Campos
T-1052,Charla: Déficit Habitacional en Chile,24/03/2025,yohana.solis.demo11468@outlook.com,Yohana Solís
T-1051,Webinar: Cómo Postular al Subsidio Habitacional,01/08/2024,amaru.romero.demo17546@yahoo.com,Amaru Romero
T-1021,Taller Ahorro y Subsidio Habitacional,11/09/2025,julian.barria.demo26412@hotmail.com,Julián Barría
T-1047,Charla: Déficit Habitacional en Chile,01/12/2023,miguel.diaz.demo10261@outlook.com,Miguel Díaz
T-1039,Taller de Postulación DS19 - Mayo 2026,19/05/2024,evelyn.fernandez.demo41412@gmail.com,Evelyn Fernández
T-1054,Webinar: Cómo Postular al Subsidio Habitacional,23/04/2026,liliana.gonzalez.demo39385@hotmail.com,Liliana González
T-1052,Jornada Comités de Vivienda - Región Metropolitana,10/12/2023,carla.miranda.demo808@gmail.com,Carla Miranda
T-1000,Taller Subsidio Sectores Medios DS.01,19/04/2024,francisco.fernandez.demo34198@yahoo.com,Francisco Fernández
T-1033,Taller de Postulación DS19 - Mayo 2026,04/10/2025,graciela.marchant.demo26912@outlook.com,Graciela Marchant
T-1005,Webinar: Cómo Postular al Subsidio Habitacional,02/11/2025,hector.berrios.demo37629@yahoo.com,Héctor Berríos
T-1041,Taller Ahorro y Subsidio Habitacional,20/07/2025,luz.leiva.demo24058@yahoo.com,Luz Leiva
T-1017,Asamblea Informativa DS49,21/08/2024,luisa.ruiz.demo43894@gmail.com,Luisa Ruiz
T-1022,Taller de Postulación DS19 - Mayo 2026,13/02/2025,jorge.venegas.demo24782@hotmail.com,Jorge Venegas
T-1001,Webinar: Cómo Postular al Subsidio Habitacional,04/02/2025,juan.estrada.demo49106@outlook.com,Juan Estrada
T-1037,Taller de Postulación DS19 - Mayo 2026,13/01/2023,ana.castro.demo38332@gmail.com,Ana Castro
T-1055,Taller de Postulación DS19 - Mayo 2026,18/02/2026,noemi.tapia.demo25713@gmail.com,Noemí Tapia
T-1021,Taller de Educación Financiera,26/11/2023,cristian.mendoza.demo34110@hotmail.com,Cristian Mendoza
T-1016,Charla: Déficit Habitacional en Chile,01/11/2023,catalina.elgueta.demo24986@yahoo.com,Catalina Elgueta
T-1053,Asamblea Informativa DS49,15/03/2025,fabiola.tapia.demo10039@hotmail.com,Fabiola Tapia
T-1011,Taller de Postulación DS19 - Mayo 2026,10/10/2023,danilo.arce.demo18623@hotmail.com,Danilo Arce
T-1021,Jornada Comités de Vivienda - Región Metropolitana,08/05/2023,marcia.carmona.demo25811@hotmail.com,Marcia Carmona
T-1035,Webinar: Cómo Postular al Subsidio Habitacional,03/07/2024,matias.soto.demo23983@hotmail.com,Matías Soto
T-1040,Charla: Déficit Habitacional en Chile,10/08/2023,rosario.vergara.demo5554@hotmail.com,Rosario Vergara
T-1042,Asamblea Informativa DS49,18/09/2023,fernanda.gutierrez.demo4048@gmail.com,Fernanda Gutiérrez
T-1028,Taller de Postulación DS19 - Mayo 2026,14/12/2025,martin.morales.demo14846@yahoo.com,Martín Morales
T-1009,Asamblea Informativa DS49,20/03/2023,monica.elgueta.demo6065@outlook.com,Mónica Elgueta
T-1046,Charla: Déficit Habitacional en Chile,09/01/2023,joaquin.inostroza.demo33240@outlook.com,Joaquín Inostroza
T-1020,Charla: Déficit Habitacional en Chile,06/03/2026,luis.de la fuente.demo40174@yahoo.com,Luis De La Fuente
T-1031,Jornada Comités de Vivienda - Región Metropolitana,09/02/2023,pedro.cifuentes.demo21916@outlook.com,Pedro Cifuentes
T-1029,Asamblea Informativa DS49,03/11/2025,mauricio.cifuentes.demo30103@hotmail.com,Mauricio Cifuentes
T-1005,Jornada Comités de Vivienda - Región Metropolitana,22/03/2026,jose.vidal.demo35609@gmail.com,José Vidal
T-1030,Webinar: Cómo Postular al Subsidio Habitacional,25/11/2025,mia.alvarez.demo40164@hotmail.com,Mia Álvarez
T-1023,Charla: Déficit Habitacional en Chile,14/07/2023,fabian.contreras.demo20749@hotmail.com,Fabián Contreras
T-1056,Taller Subsidio Sectores Medios DS.01,15/06/2024,anahis.bernal.demo24549@outlook.com,Anahis Bernal
T-1023,Charla: Déficit Habitacional en Chile,24/10/2023,javier.soto.demo14472@hotmail.com,Javier Soto
T-1020,Webinar: Cómo Postular al Subsidio Habitacional,19/09/2024,maria.becerra.demo15543@yahoo.com,María Becerra
T-1032,Asamblea Informativa DS49,12/02/2026,mathias.aguilera.demo34560@hotmail.com,Mathias Aguilera
T-1043,Webinar: Cómo Postular al Subsidio Habitacional,27/08/2023,felipe.lazo.demo37589@yahoo.com,Felipe Lazo
T-1036,Webinar: Cómo Postular al Subsidio Habitacional,24/06/2023,marcela.herrera.demo38825@outlook.com,Marcela Herrera
T-1039,Webinar: Cómo Postular al Subsidio Habitacional,11/07/2023,katherine.medel.demo23844@hotmail.com,Katherine Medel
T-1058,Jornada Comités de Vivienda - Región Metropolitana,17/03/2024,thomas.soto.demo39464@hotmail.com,Thomas Soto
T-1042,Webinar: Cómo Postular al Subsidio Habitacional,22/03/2023,jorge.fernandez.demo4107@yahoo.com,Jorge Fernández
T-1006,Webinar: Cómo Postular al Subsidio Habitacional,22/10/2024,cristian.rojas.demo34892@yahoo.com,Cristian Rojas
T-1020,Charla: Déficit Habitacional en Chile,13/06/2024,doris.ruiz.demo35475@hotmail.com,Doris Ruiz
T-1040,Webinar: Cómo Postular al Subsidio Habitacional,30/04/2026,ian.avila.demo49617@outlook.com,Ian Ávila
T-1023,Taller Ahorro y Subsidio Habitacional,05/01/2023,sebastian.medina.demo4199@outlook.com,Sebastián Medina
T-1032,Taller Subsidio Sectores Medios DS.01,24/04/2025,pedro.reyes.demo14607@hotmail.com,Pedro Reyes
T-1017,Taller Subsidio Sectores Medios DS.01,01/06/2024,tania.vergara.demo49250@hotmail.com,Tania Vergara
T-1006,Taller Subsidio Sectores Medios DS.01,08/01/2025,claudia.ibarra.demo26400@gmail.com,Claudia Ibarra
T-1008,Webinar: Cómo Postular al Subsidio Habitacional,05/06/2024,juan.veas.demo39934@hotmail.com,Juan Veas
T-1003,Taller Subsidio Sectores Medios DS.01,14/06/2023,benjamin.gomez.demo2355@gmail.com,Benjamín Gómez
T-1052,Webinar: Cómo Postular al Subsidio Habitacional,28/09/2025,oliver.guzman.demo34902@hotmail.com,Oliver Guzmán
T-1012,Taller de Educación Financiera,02/03/2024,valeria.salas.demo4732@gmail.com,Valeria Salas
T-1018,Taller Ahorro y Subsidio Habitacional,07/08/2025,carlos.soto.demo43015@outlook.com,Carlos Soto
T-1021,Jornada Comités de Vivienda - Región Metropolitana,13/08/2023,cristian.ormeno.demo42231@hotmail.com,Cristian Ormeño
T-1047,Webinar: Cómo Postular al Subsidio Habitacional,24/09/2023,claudia.alfaro.demo21715@outlook.com,Claudia Alfaro
T-1009,Asamblea Informativa DS49,21/03/2025,benjamin.jofre.demo21335@hotmail.com,Benjamín Jofré
T-1003,Jornada Comités de Vivienda - Región Metropolitana,20/02/2023,alexandra.henriquez.demo51917@gmail.com,Alexandra Henríquez
T-1058,Taller Ahorro y Subsidio Habitacional,21/12/2025,gabriela.mendez.demo17845@gmail.com,Gabriela Méndez
T-1001,Taller Ahorro y Subsidio Habitacional,30/11/2025,mateo.contreras.demo32341@outlook.com,Mateo Contreras
T-1051,Taller de Postulación DS19 - Mayo 2026,27/10/2025,karla.lara.demo26707@outlook.com,Karla Lara
T-1020,Webinar: Cómo Postular al Subsidio Habitacional,25/04/2023,sara.perez.demo26405@gmail.com,Sara Pérez
T-1029,Taller de Postulación DS19 - Mayo 2026,13/05/2026,maria.escobar.demo21672@hotmail.com,María Escobar
T-1029,Taller de Postulación DS19 - Mayo 2026,20/04/2025,nancy.valdes.demo39800@yahoo.com,Nancy Valdés
T-1046,Webinar: Cómo Postular al Subsidio Habitacional,08/05/2023,martina.cornejo.demo29292@yahoo.com,Martina Cornejo
T-1039,Charla: Déficit Habitacional en Chile,11/04/2024,alejandro.arellano.demo29254@outlook.com,Alejandro Arellano
T-1028,Asamblea Informativa DS49,19/10/2025,doris.castro.demo4510@hotmail.com,Doris Castro
T-1030,Jornada Comités de Vivienda - Región Metropolitana,01/12/2024,gabriela.herrera.demo847@outlook.com,Gabriela Herrera
T-1028,Charla: Déficit Habitacional en Chile,21/02/2026,paz.pino.demo34791@hotmail.com,Paz Pino
T-1021,Asamblea Informativa DS49,23/11/2025,octavio.cordero.demo35364@hotmail.com,Octavio Cordero
T-1049,Webinar: Cómo Postular al Subsidio Habitacional,29/09/2024,evelyn.gallardo.demo42318@hotmail.com,Evelyn Gallardo
T-1012,Charla: Déficit Habitacional en Chile,12/11/2023,jose.lopez.demo44724@hotmail.com,José López
T-1014,Taller de Educación Financiera,21/11/2023,juan.palma.demo16614@gmail.com,Juan Palma
T-1003,Taller de Postulación DS19 - Mayo 2026,01/10/2023,maximo.almonacid.demo9644@gmail.com,Máximo Almonacid
T-1032,Webinar: Cómo Postular al Subsidio Habitacional,29/10/2023,neftali.torres.demo5485@gmail.com,Neftalí Torres
T-1031,Taller de Educación Financiera,30/01/2026,maritza.faundez.demo22807@yahoo.com,Maritza Faúndez
T-1004,Taller Ahorro y Subsidio Habitacional,30/01/2026,florencia.paredes.demo921@hotmail.com,Florencia Paredes
T-1042,Taller de Postulación DS19 - Mayo 2026,10/04/2026,tulio.rios.demo17487@hotmail.com,Tulio Ríos
T-1028,Charla: Déficit Habitacional en Chile,04/12/2025,jessica.hernandez.demo43481@outlook.com,Jessica Hernández
T-1009,Asamblea Informativa DS49,16/08/2025,ruben.briones.demo3996@yahoo.com,Rubén Briones
T-1045,Taller de Postulación DS19 - Mayo 2026,31/05/2023,patricia.jofre.demo17805@yahoo.com,Patricia Jofré
T-1034,Jornada Comités de Vivienda - Región Metropolitana,09/04/2023,fermin.valenzuela.demo13117@hotmail.com,Fermín Valenzuela
T-1007,Webinar: Cómo Postular al Subsidio Habitacional,02/02/2025,augusto.sepulveda.demo3697@outlook.com,Augusto Sepúlveda
T-1028,Taller de Postulación DS19 - Mayo 2026,21/01/2024,ana.rojas.demo9901@outlook.com,Ana Rojas
T-1010,Webinar: Cómo Postular al Subsidio Habitacional,04/10/2025,fernando.marin.demo10839@gmail.com,Fernando Marín
T-1002,Charla: Déficit Habitacional en Chile,07/04/2023,joaquin.garcia.demo51384@gmail.com,Joaquín García
T-1043,Taller Subsidio Sectores Medios DS.01,14/02/2025,ramon.sepulveda.demo45601@hotmail.com,Ramón Sepúlveda
T-1005,Taller Subsidio Sectores Medios DS.01,02/04/2024,sebastian.guerrero.demo34894@hotmail.com,Sebastián Guerrero
T-1042,Jornada Comités de Vivienda - Región Metropolitana,26/02/2023,bastian.ortiz.demo49699@yahoo.com,Bastián Ortiz
T-1058,Taller Ahorro y Subsidio Habitacional,19/05/2023,berta.armijo.demo27857@outlook.com,Berta Armijo
T-1039,Taller de Postulación DS19 - Mayo 2026,27/10/2023,josefa.martinez.demo7682@outlook.com,Josefa Martínez
T-1001,Charla: Déficit Habitacional en Chile,24/10/2023,mauricio.cerda.demo3455@gmail.com,Mauricio Cerda
T-1046,Jornada Comités de Vivienda - Región Metropolitana,12/01/2025,diego.norambuena.demo40851@outlook.com,Diego Norambuena
T-1024,Webinar: Cómo Postular al Subsidio Habitacional,02/02/2025,monserrat.vidal.demo36391@gmail.com,Monserrat Vidal
T-1001,Taller de Postulación DS19 - Mayo 2026,06/03/2026,jennifer.moyano.demo33779@gmail.com,Jennifer Moyano
T-1035,Taller Ahorro y Subsidio Habitacional,08/05/2026,mauricio.arellano.demo32886@hotmail.com,Mauricio Arellano
T-1026,Taller de Educación Financiera,06/06/2024,salomon.catalan.demo24998@yahoo.com,Salomón Catalán
T-1047,Jornada Comités de Vivienda - Región Metropolitana,11/11/2025,martin.espinoza.demo26759@hotmail.com,Martín Espinoza
T-1032,Taller Subsidio Sectores Medios DS.01,24/11/2024,gonzalo.salas.demo15932@hotmail.com,Gonzalo Salas
T-1048,Taller Subsidio Sectores Medios DS.01,15/12/2023,ismael.saavedra.demo23414@yahoo.com,Ismael Saavedra
T-1006,Charla: Déficit Habitacional en Chile,24/09/2023,jose.pereira.demo25745@yahoo.com,José Pereira
T-1042,Charla: Déficit Habitacional en Chile,01/09/2023,monica.solar.demo16193@outlook.com,Mónica Solar
T-1037,Jornada Comités de Vivienda - Región Metropolitana,10/07/2023,ingrid.oliva.demo19419@hotmail.com,Ingrid Oliva
T-1056,Taller de Educación Financiera,13/06/2025,sebastian.avila.demo10618@gmail.com,Sebastián Ávila
T-1051,Webinar: Cómo Postular al Subsidio Habitacional,01/12/2024,antonio.lagos.demo33663@gmail.com,Antonio Lagos
T-1033,Taller de Postulación DS19 - Mayo 2026,04/12/2024,erik.marambio.demo33435@outlook.com,Erik Marambio
T-1008,Taller de Postulación DS19 - Mayo 2026,15/09/2024,alex.torres.demo15297@gmail.com,Alex Torres
T-1040,Charla: Déficit Habitacional en Chile,13/03/2023,rayen.cabezas.demo43809@gmail.com,Rayén Cabezas
T-1030,Taller de Educación Financiera,04/05/2023,ana.navarro.demo14249@yahoo.com,Ana Navarro
T-1046,Charla: Déficit Habitacional en Chile,31/12/2024,leon.gonzalez.demo14762@hotmail.com,León González
T-1044,Asamblea Informativa DS49,29/04/2024,francisca.perez.demo5881@hotmail.com,Francisca Pérez
T-1035,Asamblea Informativa DS49,28/05/2024,perla.cepeda.demo34387@yahoo.com,Perla Cepeda
T-1049,Webinar: Cómo Postular al Subsidio Habitacional,28/11/2024,mario.bustos.demo45636@hotmail.com,Mario Bustos
T-1050,Taller de Postulación DS19 - Mayo 2026,28/03/2023,mia.concha.demo4463@gmail.com,Mia Concha
T-1020,Taller Subsidio Sectores Medios DS.01,06/06/2024,cristofer.farias.demo14355@yahoo.com,Cristofer Farías
T-1013,Taller Ahorro y Subsidio Habitacional,06/11/2023,victor.cartes.demo12167@hotmail.com,Víctor Cartes
T-1010,Jornada Comités de Vivienda - Región Metropolitana,11/09/2024,carmen.rojas.demo8897@gmail.com,Carmen Rojas
T-1056,Taller de Educación Financiera,07/07/2024,jose.silva.demo12025@gmail.com,José Silva
T-1041,Taller de Educación Financiera,24/11/2025,macarena.flores.demo9113@outlook.com,Macarena Flores
T-1018,Charla: Déficit Habitacional en Chile,22/05/2024,eliana.ramos.demo27106@gmail.com,Eliana Ramos
T-1022,Taller de Educación Financiera,17/11/2024,mario.olivares.demo21194@hotmail.com,Mario Olivares
T-1029,Taller Ahorro y Subsidio Habitacional,23/12/2023,jose.santander.demo49448@outlook.com,José Santander
T-1018,Charla: Déficit Habitacional en Chile,25/06/2025,javiera.sepulveda.demo2213@outlook.com,Javiera Sepúlveda
T-1051,Taller de Postulación DS19 - Mayo 2026,17/01/2025,oscar.cardenas.demo15500@gmail.com,Oscar Cárdenas
T-1040,Taller de Postulación DS19 - Mayo 2026,07/09/2024,javier.bugueno.demo22063@hotmail.com,Javier Bugueño
T-1018,Asamblea Informativa DS49,04/01/2024,evaristo.torres.demo10890@yahoo.com,Evaristo Torres
T-1000,Webinar: Cómo Postular al Subsidio Habitacional,16/09/2025,victoria.guerra.demo40597@hotmail.com,Victoria Guerra
T-1014,Taller de Postulación DS19 - Mayo 2026,02/03/2025,alicia.lagos.demo45489@hotmail.com,Alicia Lagos
T-1023,Asamblea Informativa DS49,25/06/2023,luciana.roman.demo37816@gmail.com,Luciana Román
T-1003,Taller de Educación Financiera,11/01/2026,abel.torres.demo51953@gmail.com,Abel Torres
T-1000,Taller de Postulación DS19 - Mayo 2026,05/03/2026,irene.madariaga.demo38383@hotmail.com,Irene Madariaga
T-1040,Taller de Educación Financiera,14/07/2025,gabriel.palma.demo23029@hotmail.com,Gabriel Palma
T-1014,Taller Ahorro y Subsidio Habitacional,12/12/2025,juan.contreras.demo2484@gmail.com,Juan Contreras
T-1032,Taller Ahorro y Subsidio Habitacional,23/07/2024,jose.leiva.demo25127@yahoo.com,José Leiva
T-1014,Jornada Comités de Vivienda - Región Metropolitana,01/01/2023,constanza.guzman.demo4891@yahoo.com,Constanza Guzmán
T-1018,Charla: Déficit Habitacional en Chile,16/05/2026,karina.pena.demo14101@yahoo.com,Karina Peña
T-1026,Taller de Postulación DS19 - Mayo 2026,25/10/2025,javiera.urra.demo47883@gmail.com,Javiera Urra
T-1035,Charla: Déficit Habitacional en Chile,31/07/2024,nieves.solis.demo46284@gmail.com,Nieves Solís
T-1028,Taller Ahorro y Subsidio Habitacional,19/02/2026,daniel.jara.demo43744@yahoo.com,Daniel Jara
T-1059,Webinar: Cómo Postular al Subsidio Habitacional,27/06/2023,maribel.urzua.demo45276@gmail.com,Maribel Urzúa
T-1036,Taller Subsidio Sectores Medios DS.01,15/07/2023,clotilde.apablaza.demo31220@hotmail.com,Clotilde Apablaza
